player_id,game_year,PAs,age,weighted_PAs
c5bcddac720fe7f1860191a94da10a47f4ef701a,2022,388,NA,403
c6d7343a4f988fc735239b344c06f1bd7b7a8b79,2022,82,31,344
c710046f7d22c1bb863a4733efacacdefa4d68ff,2022,207,33,307
c7c83eaa9fe8da2f81c5fce172059af61448b3e7,2022,270,30,412
c832d7d563cf347292fe882889ced0eb1b788a80,2022,25,30,24
c8b2051c37bcdedbd991151187eaacf12f5bf702,2022,59,29,30
c8d01b8601f139d0616d902f44f24cae25172c32,2022,509,30,674
c8f1ff43c331519aab03daab36b84b55edbb3e58,2022,91,29,103
c9ce359e73fc58d171dff50208d0bd7bde1fef89,2022,353,26,452
cac781e6057a593d09d784ca4526fcbb96a62049,2022,500,22,35
cb0945d75bacbce335c5bad0d0e838f5d9836752,2022,251,28,380
cb1e547b7c66c37dbe3e9495bfd0eec9cae1ad9b,2022,592,25,312
cb619f0f5f6b317a44988779b7e821830bd94389,2022,354,24,70
cba3242b6afd61ecbd0fcfccb80ff7cbec739e04,2022,416,30,305
ccbeebb83e2f368d70aca48df9d3cab30efa80cf,2022,410,28,611
ccf59a5a3714de7f546cc6a2168044419ebc12a2,2022,669,27,631
cd008120919654d8408cbea3cf6b8908bf57dd02,2022,125,25,49
cd3171c51a380856b0f39077b530e4b9525f38bb,2022,326,31,302
cdbe923458653286958dc31c6749197bd4cf6eac,2022,450,32,578
ce70da51219e8e28994123d415620d164b0cd3ed,2022,19,NA,250
ce84270fb6bb736bce0484bce9504e9b9cc5cae6,2022,86,33,220
ce8deef1e0fcf6291e046d6dd52da74fa6678fed,2022,162,30,107
ceeeda3bde736c0c656b03be05b4583f1daaf664,2022,639,29,548
cf37ddacfdbd60f20cff15e645d2e04264791399,2022,10,23,1
cf993dd84435caf547c2881dfb53916ce48e3cfd,2022,343,21,308
cfb77e4ebc7045cf47eaaadcb12ec0ad4a986e35,2022,355,25,218
d18578b6741fea39f0922df69f56c19f2bd69c1c,2022,629,30,574
d38c4d7f18ca8a6aba90b3f81b2863d8ae3c84eb,2022,445,29,487
d3e3a0082587b69525d0a4abec172725765d21b2,2022,13,26,183
d4042704e76613cb259ac13d7db3fb4d0eeabfcf,2022,91,27,60
d40be3d413f7ba4d34abacb4140985bc93d4748b,2022,692,25,660
d468c4db9f6cb97ca4152440eb9c9099eaca9186,2022,341,23,185
d4b08217c626e548835081bd2fb725f5f1071351,2022,116,28,60
d4d2843be8884713e49ec5053168de0bd7205b1c,2022,700,23,691
d52a743074d439c04c9d3226d352e93e8250c7a0,2022,4,27,18
d54cf9971760639469b38340a9e5179e88cc9565,2022,260,23,68
d5b486d5eadc9f8f60fec344a956bb46affdafc4,2022,375,31,319
d5c810f2c1bab89d7b7defb0a977ad98a2d7a9b2,2022,138,31,188
d623461d0e3648e6ea047d30ddb204a529461748,2022,425,26,124
d641dcf7df9dd49f9842ed4b53b5c439f1af1725,2022,27,32,73
d73d1f703384b5c7209c35101af77b4642bf7454,2022,467,29,211
d7fdd4f03329d2ebae4318077825aa0ee3e95e5c,2022,191,37,236
d874a540fae4dd563dae874e4bb87e6d4e17bc9d,2022,402,30,585
d89652f10df18fe8844986b18936959527228639,2022,28,23,166
d8ec71356bb5df1cf8fec800e6886aaaf9911510,2022,560,25,396
d94deb665ae01b16da724920198bb128769a1cdd,2022,534,29,594
d96d34ce25e13e95f8be7a2047b076a05a73bb50,2022,60,26,149
d9c9f5241a964c7d7bd723e78ae75f2214b40ffb,2022,293,34,372
da8a78b0aba1c6f1d9092a69851a8c3ff9999bb6,2022,96,26,221
da8d7a5e7996bf225dde42e7a0e66a92359d102d,2022,315,33,554
da998035fcfb70672ed3511eaf3e75fbb4aba619,2022,39,27,290
db1e1ade2a9bbb88fbfbbf278e96a5f1a9a44473,2022,541,33,677
db5a959497a3f45b886a20f13e5f0b70faee6927,2022,127,29,327
dc3388cd406e42cc389f1efb4b2031922476d704,2022,550,26,348
dc39c95a34ce2e297a12a7fc18944f561359ec00,2022,62,33,327
de04a3db23231866d64b7e4a0c6fe5bfda2447d7,2022,396,32,194
de378265dbfe8393b1d6b413e54e84645be6897d,2022,6,NA,19
de5a4ae1b41cebebabfba8b0ed4ff7fd55ea6078,2022,583,31,528
deb7b468a91c97b3c1b2c019c08913d7aed65774,2022,707,28,644
dede608221813d42716885d428406c47ba1efe4b,2022,539,33,598
df6327a64ab7cc216234bda7e9fff1998a39f8e2,2022,350,42,293
dfa9544873dee674e184d1a5cf6ed4d9c80b8e40,2022,72,NA,86
e0e1f107a95934a3912271c175a205f63fde88c9,2022,266,27,611
e14f4fbc53a3d8459e4990275cfe0c8a435a371a,2022,577,33,539
e247c898793d9345e988a9d169ba63aadf73af7d,2022,117,29,348
e2838eb3228d23ff0a3493056be9dbf9d9715695,2022,9,28,38
e29d82777ff1d4d9517ce77a565d1f20ad9109ed,2022,642,25,598
e3218f4c7025fc51b38f6c3bdad3712407852229,2022,110,28,81
e376c654aa785f6a2b9e0525651cc3f8c0a4cd8b,2022,585,NA,612
e3943e72463136e12a58a619566752b39c7cbec2,2022,466,25,176
e405266344fb53df126af9fe09419f8c49b2cb80,2022,582,26,529
e42a90a0e1a26abdda5a1df8b9f5e94a10ab3c85,2022,677,29,631
e4ba6c019866c79d03d1e1be7e49acc9453ccf99,2022,205,28,104
e4fdc5bb19babe3d6bae82a83d970165afb40486,2022,45,NA,218
e56518de151919cd9e647af576f08aa9a9463de8,2022,33,NA,105
e6c886ab4b45aceb8372e0ff4568b6a369bf0d92,2022,128,29,272
e8ed8db53ba8c8b47385bf47be70aa6251b12eea,2022,77,33,373
e909a78dd1088038e3906796b449039340531ff7,2022,131,35,349
e93c9bb9aca8818fe4f5ac98a6f31d6ad30e819e,2022,511,25,190
e96b511e7ba8a902c0c8e518871d0c4baf2ebbb3,2022,108,NA,230
e9f5a0f42cbf07543407ebdd146657d9e4037171,2022,296,33,378
ea68a8dfc2af432fa9995659df2e1bc3b3c0415c,2022,313,27,160
ea8349c40de2ee4edf8ddcfd235bdf2de8a8440d,2022,500,30,543
ea9202974652e55e75b22a3a1cf86742587eb368,2022,45,30,325
eaa13ab7ddce28c31510e5eb5191bcaa76de7af4,2022,452,31,580
eafda445eb3424a25c0aa64767bb6962623dfa5c,2022,80,26,8
ebfdfcefeaa4148ec27eca02f529b896fe155f8f,2022,407,24,366
eca3dc252aac948649a6705643262093beb26336,2022,71,28,530
ee48019214263261dc029bc1dcc7dec4807d4df0,2022,197,30,492
ee4f263a4d96c4e86e6866ed2fa9411a5d747b07,2022,248,31,211
ee9be787468e98006a7253dbaaf342e2abd3be99,2022,54,NA,136
efec6fbd26b9cfc55d11e70152a4eb986f75da43,2022,35,24,16
f008253dc7e54a36a6ca9d0c9977c7bdd6b08b6f,2022,349,27,68
f05288840077bda87473978f3dfe4d8f2a8a04af,2022,34,25,15
f0654b2747ff30c99c160fdaf8025f209fb22160,2022,19,NA,36
f07c5c8b44841cd0b4b570ee962b8fd7ba2e3bc4,2022,601,30,436
f22dd1f5d09b65d0f117279053b20d81ee091c47,2022,408,28,331
f37bc44d1983a18431f0e7fd58c013d0b7a638c5,2022,92,26,150
f38e4748144bb5c7450174f0fc94c83f912a5372,2022,658,29,411
f3c630ebe41ac25d09598aa8d2038cccc4868f93,2022,492,28,540
f3f472dc8455021a6f1787c80f821255748eed7b,2022,87,NA,62
f48dd56e652f36100c831b14c7761c94e2a097b0,2022,176,33,227
f520169b688bef43a04467c83c70597e247e2da3,2022,487,23,617
f5a81b8b5f85ece95ef32c17c812ac878b2d0d8b,2022,602,31,675
f5f6147f910c7aaca960efa50fe2442aaf7e9e4b,2022,336,27,220
f639d39ce0987e43f6c9b93bced9a3c918b9bdf9,2022,110,26,17
f65d6d417a0f0e29d63de0e0b55479aa193419f7,2022,384,32,427
f68fb64d4c51f2e39a22681695c129b6bb3c2d62,2022,442,28,339
f6e83e96f0a2019c0a8a8df02534e83d8cbe2c28,2022,375,24,184
f737eb1bd521e5b65dc449d6425e2dd8e8e44179,2022,22,27,40
f897964ed612278cfbef65aaa4a713f5e747d7ed,2022,278,25,83
f8c628afc5a0bcc09c78de315be28c8fb0d2b586,2022,460,24,260
f9256c4f770ab7f6f795e7f47c0dee1c7c51ec35,2022,4,27,147
fa024bd05ae46a00b122ece10199c6cb2b0efbfe,2022,433,23,96
fa139d0e0d97d8276733a78b6f934b26178864fe,2022,57,34,362
fa3e8eaf33094acd8695929a324a43956446ff27,2022,467,32,511
fa4bc51e9a347bd94a1cfaeb6343c6def4e7d5a7,2022,388,35,310
fa9c5a61fd58a93ae43a0c336c0968619321caf3,2022,646,27,438
fa9c99ce9acb5fd5971e8fb834d745a33b714f76,2022,521,27,538
fad331a3643e0f975f041aa16e18b72a99417688,2022,42,31,325
fbf1703227cf7b214d016ed861f889fdb6f5a4a6,2022,298,26,181
fe6eac0778f476c3f1ffe6a1fd637f077573e077,2022,430,25,630
0014c193005b425aaad55358686fb0dd1a4a0755,2023,60,24,181
003af1e4636109b822c9acfa703cb517c46d89fc,2023,90,28,148.25
0043ac96d4fde6fcfd5a841b8d902661e69a6009,2023,44,22,22
0084c15ee1d82fb5b793e1ff130f46651dd13e17,2023,60,23,22
00e99b6a19161174f9f6520a80783c70236d8403,2023,555,27,174.75
00f2af912fbb0f299e177f6ff00fafed7bf79aa5,2023,138,29,7
00fb2414b8f5bcdec5e0398176d9c76747645772,2023,332,31,333
01062805175a65bbfb5e2024853137219296e26c,2023,114,35,474.875
020e1c97d88916739bc1c2276a6ef8e91447443f,2023,139,26,180.75
0250bb29dfa83e5e2d855c2f18d826b57cde4191,2023,468,26,599
02608b1a3a44adacbae06ceb30accc9110a0e336,2023,457,32,386.875
031430dc518164c6d1cb405740f96f9385674ba0,2023,529,27,387.25
036bb24338d2cb9318ab0cc768eeee1d32515369,2023,140,32,217.5
037158ce34a79cee4dd9ddafd4c7b8ca90327429,2023,469,31,540.625
039b39385faa43693cf102b50f9495344b15b285,2023,401,25,307.375
03ac692fdfbfcfc804c4f741888f8b004dbbd896,2023,37,26,10.875
041315d0596ffddb891dd84ae1bb692431921fe6,2023,177,25,507.625
043aacf89c75553ed221af33bd5f157575ab0f96,2023,149,24,129.75
046aa119cf276cb291309b36e32ae78957fe3818,2023,302,31,473.375
04919f19fd9c50566716c96ff5f0615b14ccfe3d,2023,547,30,572.5
04f9c2f30346853e09f3678562b61e8957eef0aa,2023,645,26,623.25
04fff5fe242de0e6f076cf320985c8ef8643e589,2023,48,27,19
061aec6a5629bac2e9003c1b716a09127b313711,2023,239,23,41
061eb45e0292790d19a0638e0bd4edb4dad2d319,2023,407,25,413.375
06662d5b2e1290f7ee60a65ca4d0f90c3ddd9581,2023,141,32,364.875
073c953adf860e87af6671245c3aba319b72e225,2023,697,24,647.875
07bf5f8d6cfdbe80de149203c913ffd26de27de9,2023,492,28,235
07f0a4be81a4415806197d0a1b0339917fa0ae01,2023,160,27,290.75
07fdf16fffcf71dcb7fb848addba74df1ee36048,2023,157,26,141.875
083d603cf3249f2f57c04b16db50218beba3c152,2023,11,33,147.125
08c5771a634d6ce1269b5e03de7c96ef0a856558,2023,300,27,231.25
09c4fd07f6de14adc4edeed0aacd4b55f3bbad50,2023,330,27,309
09e6f8d367dd945ef1b220557afde3b68449e875,2023,2,32,65
0abb23bdfb74476798d7b896eca26baedc33a553,2023,72,28,91
0ad2e5cf1e052b219e6b8b806a56a9eb96cb29be,2023,653,28,626.875
0b6c7a9ff58dc18e0e462ff7ac31aab5947124e5,2023,2,41,74
0c51c48964727db5e319dc9e422da3e548ce0bc3,2023,580,28,443
0c55d44ed69e8e022327a2e878343216c0b246c4,2023,515,26,264.75
0ca329fc49d750ff089b64c0dcb78465bba6ca5e,2023,237,37,188.625
0cdc8c492978d2ef0285cdf8f5236684314a12cd,2023,670,31,566.25
0dd87d3394b8e4828b192487a4d747744bc39cf4,2023,503,34,572.5
0dfad3e2465c27c7a01b172df43e96a9343bc877,2023,106,27,187
0e1f6b71ce8a01aec4626928a428d124604da764,2023,345,24,182
0e86bc7879803f7bcc6f16386e6f64c578a22199,2023,71,28,250.125
0f423ceb0b439bee8578392faa44aea4bad7dc97,2023,32,28,169.25
0f46bb1ed363d593af42cfddbe027922aff10780,2023,357,27,500
0fa22d499a0f8fcd14dd29eefc42c0c1baf25ef5,2023,71,25,31.25
0faf14063418974e05d27176729d62e76f8e3cd6,2023,67,30,87.25
10a4db5c6bf3b4f13c48ad7b40019d5b072331ff,2023,252,28,325.75
120fba62e2804d7697e21b532789bf87100f7aaf,2023,5,24,232
121048ecdf300d2ec18b79f9632d2e0e4ecb925e,2023,293,26,223.125
13f1ea44ff2b7094942812a905745c719e209b0b,2023,226,29,326.125
1500346001a2e1cfe45d8e51dd60c4c17e77dcfe,2023,515,25,102
1555357c4809b66ac35fa0096f378680a822b65e,2023,212,30,327.875
17cbce1de7a9d4e31952e86ba69ced3fa5f1c28c,2023,90,30,195
17d8413358cc5a88ae5adc6dd71f352d2d5b0f3b,2023,250,32,493.5
18396fcf5f98aac97ec6127f7924868d3ef7bd9e,2023,576,28,639.625
183c175964b224bf2c8168b04c2a313adb7f089c,2023,242,32,169.5
1840dc0b0ec72496c4a26e81eb131e1d117a3b3e,2023,378,32,546.75
1846d3ee1ac661616b677348a8a7a7aa7639b5e8,2023,421,35,503.75
18c836a2aa6ac974abb7ae88b69d463f6ae44fca,2023,360,26,181.375
19f683ce76088d78377da48963e1c90cbac9ffaa,2023,300,27,240.25
1a235d57e26b0ed8dfee64621fb6775bca2a7eda,2023,253,25,64
1a35380236861a3e9242fc1790692a52ca977c92,2023,266,27,440.75
1aa97033b20b51d4e32c2c8fcdbad5007a17f112,2023,105,26,83
1bae958c3003100a62896444235627a7ab5a75e2,2023,438,28,549.25
1c3af27dc3d3052f28798b634f1d0c21c5a5b909,2023,338,27,298.875
1cca9d59852837b5cc993ebcb9bfc2c9abb65f6f,2023,113,NA,506
1ccfa4a1ec1b4a6fca216a1e270f6183505fe38c,2023,2,26,105.5
1ce31d2c34c99066c4e1f9f1b1628adc562487fe,2023,52,27,161.75
1ceead9f26f4ecdc74ef8e8e5adce55797d2d824,2023,250,30,119.75
1d3d89fdc9b6fdf610be289823dd2fdddcb44a71,2023,233,23,41
1dd81477d26cc96cf04cbe21ee082afdfb452b47,2023,15,30,412.375
1eb669cced8461ecdf53da0ff3eb4bcb04ae1a3f,2023,226,32,273.5
1ebae1b84a40ad0df0cee1c8d59b9b8fe31dac37,2023,196,29,522.75
1f9beabdc0eae8b4a3944dbbb831ab67df7e70f4,2023,2,28,13
209657ed5b928d363055f7c8edf1b64b804e996d,2023,95,26,184.125
211afb16159815485e4edaf53f202f30d68d217b,2023,449,35,317.625
216e03600af9acd2e1f85303beb31366bdd05c4f,2023,376,33,226.375
22cc2eb3ece81074e6dbd5efe2dbd5d10afb5840,2023,84,25,111
23e9038fdcd6b8d0cb4b981d832584085629cddb,2023,144,35,486.125
24fa12505cdc29d6c15f5e6c08e00f1c42e4373f,2023,347,28,489.125
24fec3a6368277cd9893a8149e18735d34bc8e28,2023,5,26,15
252261d8a50cbdec92f59e33a2fa709dff5ccb32,2023,600,24,533
25561edff0b8cb2a606946dbd30d011b1edcd4ff,2023,172,23,36
2592df55723601efd9d98374e329ce7402b3de99,2023,102,26,216
25d492f82219a3acdde6d8b08201ba02ba3ff3a6,2023,62,23,230.625
25e2a10bf1f394c04a250d6a7286e0430de6eb17,2023,174,35,333.25
2622dac5f67183f0c4a5b57e73549123f201cd74,2023,206,34,138.25
26b016cf8e8536053cd109aa8e1502db6d46478f,2023,145,32,162.75
26ccf96ef1de6d8676bf3267651ecfeae0fb9493,2023,319,36,488
27649f3623a0bd504a07741df2773cc253ce7c61,2023,232,25,253
27c8e4ac9a23ab952471008a05419b6998edeb3e,2023,71,29,117.125
2923b2767d40064620b34fd192dd7af293143844,2023,210,33,210
29df9634e71f12ec4754b370e647db4bdfedd12b,2023,665,28,624.625
2b8fb4c53c71dae6d2e2a528bd24a875942f0553,2023,303,25,238
2cfe0e74d121786e16b71dee10c362c40c23c337,2023,342,26,323.375
2d5dea952171a05e9b9f20a9fb02c97a1155e6b0,2023,173,24,45.5
2d7a24e3c952e59b1e215ea9963fa645df14ba41,2023,241,28,251.75
2dc4d0bb674f68789281dab8a4b3a0148cea088f,2023,79,25,98
2e466f26bec347f364a85f73269afde6258b02ba,2023,89,29,218
2eb51c2ed0a7a9c7e4c8bd01bab20e9bd2fdbf06,2023,613,24,424.375
2f4d15f54d90d74da63a1cb72e6dcad1ce2e01fa,2023,371,23,37
2f7fd76e945aaedd0d86916e6e0aa0396954cd82,2023,527,28,562.625
2fb16aa71c808667f5df7df8817b2578b60420a4,2023,591,32,394.875
3009ab35873ae4b9a5a1022926464083423c02a5,2023,383,25,340.75
305b67fad711a094722b604fb6edbc5c1f4a13e7,2023,229,23,8
3103eeddc91e18c223c7ef4d3c12f29cd6e5bdd8,2023,168,30,333.5
31124d5ebc4f33645d00953e45c18e4dbf79294f,2023,648,29,486
31204399ff9843bb19cb9750c36260dacd0ad3e3,2023,615,21,35
3148a404a27ec23716603b174b57c1607842c314,2023,37,23,7
337ceb78dd62b5bce81b7b7f34439574484da2ef,2023,419,30,449.125
33b6034adb1b887ec34812aff00773075121de26,2023,67,33,291.25
34eef15c55d4a098d8efc48441c9491c43a7344b,2023,39,NA,23.5
35356970180d7c585b23f342d80e3231418a86ce,2023,625,38,561.375
353dd0a803b3ecbe1771f4531f67d28ef10e8604,2023,638,29,678.375
355c86965a10a2e036f29b00eac8dc7ab0637c15,2023,427,23,425
356907afc7d8f8f995d40a6cce9e494dc34ecfd4,2023,191,22,57
35941e56cf0ad1cf4d0ad279953b6f73b523f8cb,2023,369,26,467
35e22d85a8a64b75bd6dc3b819c33e5064b1be93,2023,18,25,84
3791ba74aa33cea6ebb3f70277d0c6089188d87b,2023,692,22,630
37ab844291002536a60b6aa57cbbed2c7f132b2e,2023,33,25,98
37bfaeb9268f9389dfa6157b48b8c7b1a3e2b170,2023,658,32,582.125
38168aebb9d2669dcdeba3a8559e3bc5801c6fc3,2023,57,35,362
383e94bde2444fafd3a346803843c1f1319e5149,2023,607,25,554.5
38baed314b29d36496058f04abb8f92c375ce168,2023,168,23,86
3a4a2059eda2a9c1518d5404384519ea6343991f,2023,203,30,177.375
3ae876324a3432f10debb6edc8a6a24f232fe021,2023,501,25,262.375
3b8a3d1f027410d3ff7ec543ed891d29e66af4ab,2023,285,31,169.5
3b954f244f113c33edfbf5b8116bcfc18fdbff71,2023,272,27,314
3be1745fd89859fee2e422cf05bb127a68f5cf00,2023,37,23,6
3be2036301de316fb26e54cffdaab0830655d604,2023,324,33,452.75
3c53b39799671cd9fc7b7637b6b90d025be6b324,2023,94,25,247
3cdfba46718f763c6a8838a9ef9856759b25841f,2023,499,25,123.875
3d7e673996ded2adc951734ee10ace3c481520f9,2023,99,33,469.875
3dd84f5d3a88f824b5a023b724a5585fbf32ba9c,2023,717,33,690
3faa4e4fae31dccec5c3d3d612a6d16b19e44ff8,2023,419,31,497.625
3fbcc798622c02b8961bcf6881d1cbf566ba39e4,2023,146,28,146.75
401e7703c0eb224fb61797e3bdfca6b4b93c455d,2023,377,24,9
40a522d51351c9d684b2ce31c3b594204f79ea8f,2023,366,29,185.875
414d21ef2332a57d42fc40c9aff480652823df54,2023,146,26,107.875
42baade93e7827481581ac72a2bf685095bbbb75,2023,264,27,46.375
435f6167de485e517d74029d9cdae4a2049ad97e,2023,668,30,650.375
436e222f0e3205837a6a232f9810fae9d2bc1d0a,2023,206,28,252.625
43e789a2c98c9229310d406b78f236ea838d0ae6,2023,363,27,221.5
442fb3a041b8964ed540db3d3dae42bb53126abf,2023,93,27,34
4465c3d96e03493e5f721991f34e897f7987d8c9,2023,515,23,23
44c1dffcd76a15940792eabc7c209007b1fec2a5,2023,54,32,133.125
45cd5ba215dafce9685a08b0864405b66d9c03dc,2023,538,30,480
45d36ea42f77f2310144ec094c7914759b5e108e,2023,169,29,469.75
4624f24cd9ff75f49ed23c84b4f855ff2beb2ba2,2023,152,24,120
46571913dbc31676e98be5ad4db1f9d974f040a6,2023,638,28,618.875
465d7544b40a77026e92ce7fee2414f25e4ae460,2023,525,28,102.375
46c7ce33e78264b2373438ed1f49a64c12d4e273,2023,116,29,498.375
473cc5ed31814e6679b13ccdcb951d9c70263796,2023,78,29,163.375
479eaae354ab83ded17b747a85effd4a14b7886f,2023,25,31,60.875
47b3a243dc544ea84da40d689f5def544af91b45,2023,71,28,222.25
4803634608bc30a04f9af8996949a77d882c4b9f,2023,151,33,321.5
48d883c25f0433e83a4f1e6c3b075f0a6fb1ea20,2023,53,26,18
49c4176049e183373877ff84dd945190cc4fabae,2023,65,27,469.25
4a892f26b3a0d3f4360d7ea865e8f7ff2c48c0c8,2023,9,24,41
4b180cf315532f6245d8bb08038a36261a6d5885,2023,40,24,228.375
4b28c0a343bdcb5f79b9ae6c014273f665723a34,2023,657,30,238
4b82ba84000fd3581d67a3e37c411a97f53afc32,2023,113,32,391.75
4d6127941ac5ecd5c14f8f666dad7d62723ddfe4,2023,680,30,565.375
4db40d43d3837e7374794f2b575170a649ccd79d,2023,69,29,136
4e526f46cb16f0f62612ed17c88433d1c9b0b1c2,2023,211,26,224.75
4e93224fdadea827bd06c9bc727dfe85eb2e9236,2023,47,31,174
4f6c643961e8df8f6d76d136b13ba2674b158140,2023,9,28,220
508fdc457b08886c9e7fc71c366a785a26a70fc2,2023,287,31,97.375
50e99f6d711f91de991d3083da5e92d455604eee,2023,165,30,299.5
514eeb6e6c17085fc1adabf03f1adca32318411f,2023,752,32,724
517c83ac8f1549d395c3ba12562cfdc4f0db688b,2023,408,32,283.625
523ecd5a15ce05328b032e40c14e996ef9f1fcd2,2023,494,30,485.125
53030702dafbc98380b87618a6786a1c0278912c,2023,522,30,388
53a6f179986e50fc6b1a20a75a94ba892239de43,2023,420,33,554
53dfe414229803162d14787d30fbf47a1b5e46ea,2023,388,32,483
550f85b6d95890392ee22d2d9e9b75d876cecf86,2023,644,22,115
55bd3201fa7465188c2c70169f2e9407efe89cba,2023,574,32,542.25
55f8e48fc1d6c7745a218b6a2ae99152c2fc57bb,2023,8,30,168.75
5695f0a3a684e4339cbfd6756eb24afe5df4ce12,2023,688,25,383.25
56a848a24f3596acc04a37fc1fe6031c115f9e39,2023,544,29,306.25
5723b8ea1f97a07a6afb874195c38c70005e989b,2023,682,27,441.125
576d0a1a0612c27c99ac48d045a7b142c612def8,2023,199,32,141.5
58a09d2fd50dcb07e52d71bf16a2169077f52f4b,2023,439,28,131
58b9fee780d57f9991464d4c9e1b9b9d5f5bb791,2023,615,30,614.125
58bd390684a1b46fc0f2df6e75a8c563593e307e,2023,599,30,632.5
59325b5a99a00fe5e8007788406d758c34051e9f,2023,102,25,122
594704286b77475da0b058d49ee66a3f48eeee3b,2023,4,26,75
5964f4be184862b8222f9aa44189b0da1c36e024,2023,254,23,208
5a3e52aaa72d33484ffed076c098db72e7b89b43,2023,460,25,194
5ac04b94d1ab468896ca39b60812ca69ab19cc94,2023,56,27,142
5b1ac9a19d0b1dbc0ab174aeb665fc68f4a7012d,2023,340,32,322.875
5b58c9f7d85915d8168e94faa680e188e085e270,2023,242,39,432.625
5b6b35fcf313a1e12256b4632795a01cd832bd2c,2023,454,28,670.75
5c510f4d67fc4cb4eceed1dff895cdcda5e74d4e,2023,207,30,317.125
5cc6c32171332ff0d9e394ee52679548afd7c65a,2023,149,27,17
5d1b39281ac7885c9f005b80d3844c50294b6995,2023,66,24,53.75
5d2e13d8d4d49d2c4fc5659325decd8161066663,2023,585,27,279.125
5d7f81cbee45d8cfca23e7c372cbe0d94c5fd4e7,2023,524,29,425
5e2471543554c6e6c724baab37d616f6d11d57e9,2023,518,27,179.75
5e9f857251ac40d9d56b2c4d50071c6670739a68,2023,179,32,172.5
5eb57ef29a7d2551535638fdbdf7cab4d5919b3c,2023,665,30,618.5
5f4de44606c93f7d27570c7867fd0593c779230d,2023,78,29,213.125
60308e9289e878691298865736811bd8d58c78fa,2023,336,24,109
605b2ec4efc3dfcc28ceef454bf76c5d7a33bfd9,2023,488,25,153
60d2bfeff46813f4c3274c522d417b776aef453d,2023,120,26,124
626a2b1275b2b44ff9d7e4713fa11c7379d03f60,2023,633,24,540
62a2486a848779c531c907ef6a6214e7fc0f7dbd,2023,21,29,4
62f6b5a378b3942033895e0bf88ee72a566794b7,2023,486,25,402.125
6362c15e784c4a3ddc1f284873cb6c3d67237349,2023,102,24,86
637aa60cb3c5b707c57db84190273c2359f36bb7,2023,576,28,606.75
638fe76b18bac2774f3650b9516324f014c4ca4c,2023,283,26,261.125
63e643214fd5235430aac8531d5ff8efdd7ec28b,2023,540,26,129.5
64893d74bbfe9801198bca87c19e4c084b3e7fcb,2023,463,22,313
65650865231fe4b5109842633b6b3889d78251b5,2023,714,30,592.5
65a1c03b9820fabdf8eb47890a8ea707e0b030a9,2023,86,NA,14
65e09ff2b114c59c2432364ebe0985de430034b7,2023,253,29,399.75
66adb85a5fec8deec938ceeb9c2b8421614e2ba0,2023,23,28,5
674d8bf718327b8290f85890e3db039ea758349c,2023,555,26,523.75
67594f978c407d20d7869d35fd2b2bc172b958ab,2023,145,31,350.125
67b4dd811b60988c269a492a5ea3927036c30741,2023,83,32,124.875
67e41a583ed6915acedf8a84d34d11bad7a85740,2023,8,NA,377.375
68fb9ccde2c795925db20c54808ce39ea29f9580,2023,665,25,108
691879748d5b77908900022e7cf1736ee048958e,2023,624,27,475.125
6a55ade739b29c01ae413f274bfb7d97d36247a0,2023,312,26,370.125
6a6c94ae4a02d74c296899148cc71d576ad5390a,2023,317,32,418.25
6abee2a8b911338bf511e5f16c4a187cff8ab85e,2023,421,24,407.75
6af4fd2b0e2411b744d0587be50052a125628dc3,2023,21,26,360
6bb1b0754829982c54484e4d2772d2616871b8ff,2023,600,25,694.375
6d0a27712f982838ea4e2763d486818853630edd,2023,665,26,588.875
6dbba4981725d29542654da40a0a420a06b16944,2023,171,31,49.75
6e0e372e926b3589ef8fe67ee955ef197b262075,2023,610,26,550.125
6ecf93cbd6a717025171e02346dde11e6acba793,2023,21,26,7
6eeab0ba2727d817ac0775cc708ec86d78124c05,2023,235,27,7
6f137dc6476b3dcd40fb2ad6fa57aad5e75661b4,2023,10,26,88.5
6f664a1df28f7e1fccaf73beb75adfe6937f422a,2023,52,29,287.875
6ff6915667d4e14b8b1129e499ce91ecded4df44,2023,236,37,292.625
705bd2962c69a2d18c196329eb7167125e3c1e06,2023,518,28,611.75
705f321caaab88497d60fb13118fa066f73650a6,2023,86,30,55
70e1d92abb87036fac1fc12cdb769d2df0938529,2023,376,30,459.375
72652f1b57a59f4a8e278cf070cca49ccdfce670,2023,151,28,355.5
726f300105ad69d160d0835fbbaaa4dabd7d7d39,2023,529,26,251.625
72eff2388181d1ad10baed69adc7fceaecd485e6,2023,548,31,540.125
7342c287be8b3735d2c7dc1688a60447dea969d1,2023,185,29,120.75
73954cf0580c676cbbd2426384d69bce4d997458,2023,12,26,71
73b4d0c624c772c7969d5df019766bb774bf4f9b,2023,527,27,651.25
73be4f76c2bec88740f90212ac33d9ca13899275,2023,345,23,57
74048c5d54f8e79cfee1ca9803658cfdf3bd4755,2023,116,31,428.75
7444ae27fad0087ccfa349699a76e5c4b105de5e,2023,28,30,101.75
7451bb61548adc7de276059b5a577fb05329b931,2023,326,38,591.125
74fbd2c42d3848988ba22644a52c38a95f26283b,2023,648,30,527.25
750c81e420c154073dac06495b619ec4974d4add,2023,477,35,606.75
75174627fd934205ab7d1905d926b580814f9759,2023,575,32,572.625
758f4f5d04979599254021276af78a2bd48ed76a,2023,148,28,145.25
